........] - ETA: 913s - loss: 0.9313 - acc: 0.7256
1383/2525 [===============>..............] - ETA: 425s - loss: 1.0230 - acc: 0.7082
1384/2525 [===============>..............] - ETA: 425s - loss: 1.0234 - acc: 0.7081
1385/2525 [===============>..............] - ETA: 424s - loss: 1.0235 - acc: 0.7081
1386/2525 [===============>..............] - ETA: 424s - loss: 1.0235 - acc: 0.7081
1387/2525 [===============>..............] - ETA: 424s - loss: 1.0239 - acc: 0.7080
1388/2525 [===============>..............] - ETA: 423s - loss: 1.0237 - acc: 0.7080
1389/2525 [===============>..............] - ETA: 423s - loss: 1.0238 - acc: 0.7080
1390/2525 [===============>..............] - ETA: 423s - loss: 1.0239 - acc: 0.7079
1391/2525 [===============>..............] - ETA: 422s - loss: 1.0240 - acc: 0.7079
1392/2525 [===============>..............] - ETA: 422s - loss: 1.0239 - acc: 0.7079
1393/2525 [===============>..............] - ETA: 421s - loss: 1.0241 - acc: 0.7078
1394/2525 [===============>..............] - ETA: 421s - loss: 1.0238 - acc: 0.7079
1395/2525 [===============>..............] - ETA: 421s - loss: 1.0240 - acc: 0.7078
1396/2525 [===============>..............] - ETA: 420s - loss: 1.0242 - acc: 0.7078
1397/2525 [===============>..............] - ETA: 420s - loss: 1.0246 - acc: 0.7077
1398/2525 [===============>..............] - ETA: 420s - loss: 1.0246 - acc: 0.7077
1399/2525 [===============>..............] - ETA: 419s - loss: 1.0247 - acc: 0.7077
1400/2525 [===============>..............] - ETA: 419s - loss: 1.0247 - acc: 0.7077
1401/2525 [===============>..............] - ETA: 419s - loss: 1.0248 - acc: 0.7077
1402/2525 [===============>..............] - ETA: 418s - loss: 1.0249 - acc: 0.7077
1403/2525 [===============>..............] - ETA: 418s - loss: 1.0251 - acc: 0.7076
1404/2525 [===============>..............] - ETA: 417s - loss: 1.0250 - acc: 0.7076
1405/2525 [===============>..............] - ETA: 417s - loss: 1.0252 - acc: 0.7075
1406/2525 [===============>..............] - ETA: 417s - loss: 1.0253 - acc: 0.7074
1407/2525 [===============>..............] - ETA: 416s - loss: 1.0259 - acc: 0.7074
1408/2525 [===============>..............] - ETA: 416s - loss: 1.0263 - acc: 0.7073
1409/2525 [===============>..............] - ETA: 416s - loss: 1.0264 - acc: 0.7073
1410/2525 [===============>..............] - ETA: 415s - loss: 1.0261 - acc: 0.7074
1411/2525 [===============>..............] - ETA: 415s - loss: 1.0261 - acc: 0.7074
1412/2525 [===============>..............] - ETA: 414s - loss: 1.0263 - acc: 0.7074
1413/2525 [===============>..............] - ETA: 414s - loss: 1.0266 - acc: 0.7074
1414/2525 [===============>..............] - ETA: 414s - loss: 1.0270 - acc: 0.7073
1415/2525 [===============>..............] - ETA: 413s - loss: 1.0270 - acc: 0.7072
1416/2525 [===============>..............] - ETA: 413s - loss: 1.0272 - acc: 0.7072
1417/2525 [===============>..............] - ETA: 412s - loss: 1.0274 - acc: 0.7071
1418/2525 [===============>..............] - ETA: 412s - loss: 1.0275 - acc: 0.7071
1419/2525 [===============>..............] - ETA: 412s - loss: 1.0276 - acc: 0.7071
1420/2525 [===============>..............] - ETA: 411s - loss: 1.0273 - acc: 0.7072
1421/2525 [===============>..............] - ETA: 411s - loss: 1.0272 - acc: 0.7072
1422/2525 [===============>..............] - ETA: 411s - loss: 1.0270 - acc: 0.7072
1423/2525 [===============>..............] - ETA: 410s - loss: 1.0271 - acc: 0.7071
1424/2525 [===============>..............] - ETA: 410s - loss: 1.0275 - acc: 0.7071
1425/2525 [===============>..............] - ETA: 410s - loss: 1.0273 - acc: 0.7071
1426/2525 [===============>..............] - ETA: 409s - loss: 1.0271 - acc: 0.7072
1427/2525 [===============>..............] - ETA: 409s - loss: 1.0272 - acc: 0.7072
1428/2525 [===============>..............] - ETA: 408s - loss: 1.0270 - acc: 0.7072
1429/2525 [===============>..............] - ETA: 408s - loss: 1.0268 - acc: 0.7073
1430/2525 [===============>..............] - ETA: 408s - loss: 1.0264 - acc: 0.7074
1431/2525 [================>.............] - ETA: 407s - loss: 1.0267 - acc: 0.7073
1432/2525 [================>.............] - ETA: 407s - loss: 1.0270 - acc: 0.7072
1433/2525 [================>.............] - ETA: 406s - loss: 1.0270 - acc: 0.7071
1434/2525 [================>.............] - ETA: 406s - loss: 1.0270 - acc: 0.7072
1435/2525 [================>.............] - ETA: 406s - loss: 1.0269 - acc: 0.7072
1436/2525 [================>.............] - ETA: 405s - loss: 1.0270 - acc: 0.7071
1437/2525 [================>.............] - ETA: 405s - loss: 1.0270 - acc: 0.7071
1438/2525 [================>.............] - ETA: 405s - loss: 1.0267 - acc: 0.7072
1439/2525 [================>.............] - ETA: 404s - loss: 1.0266 - acc: 0.7072
1440/2525 [================>.............] - ETA: 404s - loss: 1.0269 - acc: 0.7071
1441/2525 [================>.............] - ETA: 403s - loss: 1.0268 - acc: 0.7071
1442/2525 [================>.............] - ETA: 403s - loss: 1.0269 - acc: 0.7071
1443/2525 [================>.............] - ETA: 403s - loss: 1.0269 - acc: 0.7071
1444/2525 [================>.............] - ETA: 402s - loss: 1.0271 - acc: 0.7070
1445/2525 [================>.............] - ETA: 402s - loss: 1.0271 - acc: 0.7070
1446/2525 [================>.............] - ETA: 402s - loss: 1.0270 - acc: 0.7070
1447/2525 [================>.............] - ETA: 401s - loss: 1.0273 - acc: 0.7069
1448/2525 [================>.............] - ETA: 401s - loss: 1.0272 - acc: 0.7069
1449/2525 [================>.............] - ETA: 400s - loss: 1.0274 - acc: 0.7069
1450/2525 [================>.............] - ETA: 400s - loss: 1.0276 - acc: 0.7069
1451/2525 [================>.............] - ETA: 400s - loss: 1.0277 - acc: 0.7068
1452/2525 [================>.............] - ETA: 399s - loss: 1.0278 - acc: 0.7068
1453/2525 [================>.............] - ETA: 399s - loss: 1.0280 - acc: 0.7067
1454/2525 [================>.............] - ETA: 399s - loss: 1.0284 - acc: 0.7066
1455/2525 [================>.............] - ETA: 398s - loss: 1.0284 - acc: 0.7066
1456/2525 [================>.............] - ETA: 398s - loss: 1.0283 - acc: 0.7066
1457/2525 [================>.............] - ETA: 397s - loss: 1.0284 - acc: 0.7067
1458/2525 [================>.............] - ETA: 397s - loss: 1.0287 - acc: 0.7065
1459/2525 [================>.............] - ETA: 397s - loss: 1.0288 - acc: 0.7065
1460/2525 [================>.............] - ETA: 396s - loss: 1.0289 - acc: 0.7064
1461/2525 [================>.............] - ETA: 396s - loss: 1.0289 - acc: 0.7065
1462/2525 [================>.............] - ETA: 396s - loss: 1.0288 - acc: 0.7065
1463/2525 [================>.............] - ETA: 395s - loss: 1.0288 - acc: 0.7065
1464/2525 [================>.............] - ETA: 395s - loss: 1.0290 - acc: 0.7064
1465/2525 [================>.............] - ETA: 395s - loss: 1.0289 - acc: 0.7064
1466/2525 [================>.............] - ETA: 394s - loss: 1.0287 - acc: 0.7064
1467/2525 [================>.............] - ETA: 394s - loss: 1.0286 - acc: 0.7064
1468/2525 [================>.............] - ETA: 393s - loss: 1.0288 - acc: 0.7064
1469/2525 [================>.............] - ETA: 393s - loss: 1.0289 - acc: 0.7064
1470/2525 [================>.............] - ETA: 393s - loss: 1.0287 - acc: 0.7065
1471/2525 [================>.............] - ETA: 392s - loss: 1.0287 - acc: 0.7065
1472/2525 [================>.............] - ETA: 392s - loss: 1.0288 - acc: 0.7064
1473/2525 [================>.............] - ETA: 392s - loss: 1.0287 - acc: 0.7064
1474/2525 [================>.............] - ETA: 391s - loss: 1.0288 - acc: 0.7064
1475/2525 [================>.............] - ETA: 391s - loss: 1.0290 - acc: 0.7064
1476/2525 [================>.............] - ETA: 390s - loss: 1.0291 - acc: 0.7063
1477/2525 [================>.............] - ETA: 390s - loss: 1.0292 - acc: 0.7062
1478/2525 [================>.............] - ETA: 390s - loss: 1.0292 - acc: 0.7062
1479/2525 [================>.............] - ETA: 389s - loss: 1.0296 - acc: 0.7062
1480/2525 [================>.............] - ETA: 389s - loss: 1.0295 - acc: 0.7061
1481/2525 [================>.............] - ETA: 389s - loss: 1.0298 - acc: 0.7061
1482/2525 [================>.............] - ETA: 388s - loss: 1.0296 - acc: 0.7061
1483/2525 [================>.............] - ETA: 388s - loss: 1.0295 - acc: 0.7062
1484/2525 [================>.............] - ETA: 387s - loss: 1.0296 - acc: 0.7062
1485/2525 [================>.............] - ETA: 387s - loss: 1.0295 - acc: 0.7062
1486/2525 [================>.............] - ETA: 387s - loss: 1.0295 - acc: 0.7061
1487/2525 [================>.............] - ETA: 386s - loss: 1.0298 - acc: 0.7061
1488/2525 [================>.............] - ETA: 386s - loss: 1.0299 - acc: 0.7060
1489/2525 [================>.............] - ETA: 386s - loss: 1.0299 - acc: 0.7060
1490/2525 [================>.............] - ETA: 385s - loss: 1.0299 - acc: 0.7060
1491/2525 [================>.............] - ETA: 385s - loss: 1.0301 - acc: 0.7061
1492/2525 [================>.............] - ETA: 384s - loss: 1.0305 - acc: 0.7060
1493/2525 [================>.............] - ETA: 384s - loss: 1.0307 - acc: 0.7059
1494/2525 [================>.............] - ETA: 384s - loss: 1.0308 - acc: 0.7059
1495/2525 [================>.............] - ETA: 383s - loss: 1.0309 - acc: 0.7059
1496/2525 [================>.............] - ETA: 383s - loss: 1.0311 - acc: 0.7058
1497/2525 [================>.............] - ETA: 383s - loss: 1.0312 - acc: 0.7058
1498/2525 [================>.............] - ETA: 382s - loss: 1.0313 - acc: 0.7058
1499/2525 [================>.............] - ETA: 382s - loss: 1.0314 - acc: 0.7057
1500/2525 [================>.............] - ETA: 381s - loss: 1.0317 - acc: 0.7057
1501/2525 [================>.............] - ETA: 381s - loss: 1.0318 - acc: 0.7056
1502/2525 [================>.............] - ETA: 381s - loss: 1.0317 - acc: 0.7056
1503/2525 [================>.............] - ETA: 380s - loss: 1.0317 - acc: 0.7056
1504/2525 [================>.............] - ETA: 380s - loss: 1.0318 - acc: 0.7057
1505/2525 [================>.............] - ETA: 380s - loss: 1.0319 - acc: 0.7057
1506/2525 [================>.............] - ETA: 379s - loss: 1.0322 - acc: 0.7056
1507/2525 [================>.............] - ETA: 379s - loss: 1.0321 - acc: 0.7056
1508/2525 [================>.............] - ETA: 378s - loss: 1.0326 - acc: 0.7054
1509/2525 [================>.............] - ETA: 378s - loss: 1.0325 - acc: 0.7054
1510/2525 [================>.............] - ETA: 378s - loss: 1.0324 - acc: 0.7055
1511/2525 [================>.............] - ETA: 377s - loss: 1.0327 - acc: 0.7054
1512/2525 [================>.............] - ETA: 377s - loss: 1.0329 - acc: 0.7054
1513/2525 [================>.............] - ETA: 377s - loss: 1.0332 - acc: 0.7053
1514/2525 [================>.............] - ETA: 376s - loss: 1.0338 - acc: 0.7053
1515/2525 [=================>............] - ETA: 376s - loss: 1.0338 - acc: 0.7053
1516/2525 [=================>............] - ETA: 375s - loss: 1.0336 - acc: 0.7054
1517/2525 [=================>............] - ETA: 375s - loss: 1.0338 - acc: 0.7053
1518/2525 [=================>............] - ETA: 375s - loss: 1.0339 - acc: 0.7053
1519/2525 [=================>............] - ETA: 374s - loss: 1.0343 - acc: 0.7052
1520/2525 [=================>............] - ETA: 374s - loss: 1.0340 - acc: 0.7052
1521/2525 [=================>............] - ETA: 374s - loss: 1.0343 - acc: 0.7052
1522/2525 [=================>............] - ETA: 373s - loss: 1.0343 - acc: 0.7052
1523/2525 [=================>............] - ETA: 373s - loss: 1.0344 - acc: 0.7051
1524/2525 [=================>............] - ETA: 372s - loss: 1.0343 - acc: 0.7052
1525/2525 [=================>............] - ETA: 372s - loss: 1.0345 - acc: 0.7052
1526/2525 [=================>............] - ETA: 372s - loss: 1.0344 - acc: 0.7052
1527/2525 [=================>............] - ETA: 371s - loss: 1.0344 - acc: 0.7052
1528/2525 [=================>............] - ETA: 371s - loss: 1.0343 - acc: 0.7052
1529/2525 [=================>............] - ETA: 371s - loss: 1.0344 - acc: 0.7052
1530/2525 [=================>............] - ETA: 370s - loss: 1.0344 - acc: 0.7052
1531/2525 [=================>............] - ETA: 370s - loss: 1.0345 - acc: 0.7051
1532/2525 [=================>............] - ETA: 369s - loss: 1.0342 - acc: 0.7052
1533/2525 [=================>............] - ETA: 369s - loss: 1.0343 - acc: 0.7052
1534/2525 [=================>............] - ETA: 369s - loss: 1.0344 - acc: 0.7052
1535/2525 [=================>............] - ETA: 368s - loss: 1.0348 - acc: 0.7051
1536/2525 [=================>............] - ETA: 368s - loss: 1.0349 - acc: 0.7050
1537/2525 [=================>............] - ETA: 368s - loss: 1.0354 - acc: 0.7050
1538/2525 [=================>............] - ETA: 367s - loss: 1.0355 - acc: 0.7050
1539/2525 [=================>............] - ETA: 367s - loss: 1.0357 - acc: 0.7050
1540/2525 [=================>............] - ETA: 366s - loss: 1.0358 - acc: 0.7050
1541/2525 [=================>............] - ETA: 366s - loss: 1.0359 - acc: 0.7049
1542/2525 [=================>............] - ETA: 366s - loss: 1.0361 - acc: 0.7049
1543/2525 [=================>............] - ETA: 365s - loss: 1.0359 - acc: 0.7050
1544/2525 [=================>............] - ETA: 365s - loss: 1.0359 - acc: 0.7050
1545/2525 [=================>............] - ETA: 365s - loss: 1.0361 - acc: 0.7050
1546/2525 [=================>............] - ETA: 364s - loss: 1.0361 - acc: 0.7050
1547/2525 [=================>............] - ETA: 364s - loss: 1.0362 - acc: 0.7049
1548/2525 [=================>............] - ETA: 364s - loss: 1.0361 - acc: 0.7050
1549/2525 [=================>............] - ETA: 363s - loss: 1.0360 - acc: 0.7050
1550/2525 [=================>............] - ETA: 363s - loss: 1.0360 - acc: 0.7050
1551/2525 [=================>............] - ETA: 362s - loss: 1.0360 - acc: 0.7050
1552/2525 [=================>............] - ETA: 362s - loss: 1.0365 - acc: 0.7048
1553/2525 [=================>............] - ETA: 362s - loss: 1.0366 - acc: 0.7048
1554/2525 [=================>............] - ETA: 361s - loss: 1.0366 - acc: 0.7049
1555/2525 [=================>............] - ETA: 361s - loss: 1.0368 - acc: 0.7048
1556/2525 [=================>............] - ETA: 361s - loss: 1.0366 - acc: 0.7049
1557/2525 [=================>............] - ETA: 360s - loss: 1.0368 - acc: 0.7048
1558/2525 [=================>............] - ETA: 360s - loss: 1.0367 - acc: 0.7048
1559/2525 [=================>............] - ETA: 359s - loss: 1.0368 - acc: 0.7047
1560/2525 [=================>............] - ETA: 359s - loss: 1.0367 - acc: 0.7048
1561/2525 [=================>............] - ETA: 359s - loss: 1.0365 - acc: 0.7049
1562/2525 [=================>............] - ETA: 358s - loss: 1.0365 - acc: 0.7049
1563/2525 [=================>............] - ETA: 358s - loss: 1.0364 - acc: 0.7049
1564/2525 [=================>............] - ETA: 358s - loss: 1.0365 - acc: 0.7049
1565/2525 [=================>............] - ETA: 357s - loss: 1.0364 - acc: 0.7049
1566/2525 [=================>............] - ETA: 357s - loss: 1.0366 - acc: 0.7049
1567/2525 [=================>............] - ETA: 356s - loss: 1.0367 - acc: 0.7049
1568/2525 [=================>............] - ETA: 356s - loss: 1.0366 - acc: 0.7050
1569/2525 [=================>............] - ETA: 356s - loss: 1.0364 - acc: 0.7050
1570/2525 [=================>............] - ETA: 355s - loss: 1.0363 - acc: 0.7051
1571/2525 [=================>............] - ETA: 355s - loss: 1.0368 - acc: 0.7049
1572/2525 [=================>............] - ETA: 355s - loss: 1.0367 - acc: 0.7049
1573/2525 [=================>............] - ETA: 354s - loss: 1.0368 - acc: 0.7049
1574/2525 [=================>............] - ETA: 354s - loss: 1.0370 - acc: 0.7048
1575/2525 [=================>............] - ETA: 353s - loss: 1.0368 - acc: 0.7048
1576/2525 [=================>............] - ETA: 353s - loss: 1.0367 - acc: 0.7048
1577/2525 [=================>............] - ETA: 353s - loss: 1.0369 - acc: 0.7047
1578/2525 [=================>............] - ETA: 352s - loss: 1.0369 - acc: 0.7047
1579/2525 [=================>............] - ETA: 352s - loss: 1.0368 - acc: 0.7048
1580/2525 [=================>............] - ETA: 352s - loss: 1.0369 - acc: 0.7048
1581/2525 [=================>............] - ETA: 351s - loss: 1.0369 - acc: 0.7048
1582/2525 [=================>............] - ETA: 351s - loss: 1.0366 - acc: 0.7049
1583/2525 [=================>............] - ETA: 350s - loss: 1.0366 - acc: 0.7049
1584/2525 [=================>............] - ETA: 350s - loss: 1.0367 - acc: 0.7049
1585/2525 [=================>............] - ETA: 350s - loss: 1.0365 - acc: 0.7049
1586/2525 [=================>............] - ETA: 349s - loss: 1.0364 - acc: 0.7049
1587/2525 [=================>............] - ETA: 349s - loss: 1.0361 - acc: 0.7051
1588/2525 [=================>............] - ETA: 349s - loss: 1.0362 - acc: 0.7051
1589/2525 [=================>............] - ETA: 348s - loss: 1.0364 - acc: 0.7050
1590/2525 [=================>............] - ETA: 348s - loss: 1.0362 - acc: 0.7051
1591/2525 [=================>............] - ETA: 347s - loss: 1.0362 - acc: 0.7051
1592/2525 [=================>............] - ETA: 347s - loss: 1.0362 - acc: 0.7051
1593/2525 [=================>............] - ETA: 347s - loss: 1.0363 - acc: 0.7051
1594/2525 [=================>............] - ETA: 346s - loss: 1.0365 - acc: 0.7051
1595/2525 [=================>............] - ETA: 346s - loss: 1.0366 - acc: 0.7051
1596/2525 [=================>............] - ETA: 346s - loss: 1.0366 - acc: 0.7051
1597/2525 [=================>............] - ETA: 345s - loss: 1.0366 - acc: 0.7051
1598/2525 [=================>............] - ETA: 345s - loss: 1.0365 - acc: 0.7051
1599/2525 [=================>............] - ETA: 344s - loss: 1.0367 - acc: 0.7051
1600/2525 [==================>...........] - ETA: 344s - loss: 1.0366 - acc: 0.7051
1601/2525 [==================>...........] - ETA: 344s - loss: 1.0362 - acc: 0.7053
1602/2525 [==================>...........] - ETA: 343s - loss: 1.0367 - acc: 0.7052
1603/2525 [==================>...........] - ETA: 343s - loss: 1.0370 - acc: 0.7051
1604/2525 [==================>...........] - ETA: 343s - loss: 1.0370 - acc: 0.7051
1605/2525 [==================>...........] - ETA: 342s - loss: 1.0368 - acc: 0.7052
1606/2525 [==================>...........] - ETA: 342s - loss: 1.0368 - acc: 0.7052
1607/2525 [==================>...........] - ETA: 341s - loss: 1.0369 - acc: 0.7051
1608/2525 [==================>...........] - ETA: 341s - loss: 1.0370 - acc: 0.7051
1609/2525 [==================>...........] - ETA: 341s - loss: 1.0369 - acc: 0.7051
1610/2525 [==================>...........] - ETA: 340s - loss: 1.0369 - acc: 0.7050
1611/2525 [==================>...........] - ETA: 340s - loss: 1.0367 - acc: 0.7051
1612/2525 [==================>...........] - ETA: 340s - loss: 1.0365 - acc: 0.7052
1613/2525 [==================>...........] - ETA: 339s - loss: 1.0365 - acc: 0.7051
1614/2525 [==================>...........] - ETA: 339s - loss: 1.0366 - acc: 0.7051
1615/2525 [==================>...........] - ETA: 338s - loss: 1.0366 - acc: 0.7051
1616/2525 [==================>...........] - ETA: 338s - loss: 1.0371 - acc: 0.7050
1617/2525 [==================>...........] - ETA: 338s - loss: 1.0374 - acc: 0.7049
1618/2525 [==================>...........] - ETA: 337s - loss: 1.0373 - acc: 0.7049
1619/2525 [==================>...........] - ETA: 337s - loss: 1.0374 - acc: 0.7049
1620/2525 [==================>...........] - ETA: 337s - loss: 1.0374 - acc: 0.7048
1621/2525 [==================>...........] - ETA: 336s - loss: 1.0377 - acc: 0.7048
1622/2525 [==================>...........] - ETA: 336s - loss: 1.0381 - acc: 0.7048
1623/2525 [==================>...........] - ETA: 335s - loss: 1.0380 - acc: 0.7048
1624/2525 [==================>...........] - ETA: 335s - loss: 1.0381 - acc: 0.7048
1625/2525 [==================>...........] - ETA: 335s - loss: 1.0382 - acc: 0.7047
1626/2525 [==================>...........] - ETA: 334s - loss: 1.0381 - acc: 0.7047
1627/2525 [==================>...........] - ETA: 334s - loss: 1.0382 - acc: 0.7047
1628/2525 [==================>...........] - ETA: 334s - loss: 1.0382 - acc: 0.7047
1629/2525 [==================>...........] - ETA: 333s - loss: 1.0385 - acc: 0.7047
1630/2525 [==================>...........] - ETA: 333s - loss: 1.0384 - acc: 0.7048
1631/2525 [==================>...........] - ETA: 332s - loss: 1.0388 - acc: 0.7047
1632/2525 [==================>...........] - ETA: 332s - loss: 1.0385 - acc: 0.7047
1633/2525 [==================>...........] - ETA: 332s - loss: 1.0386 - acc: 0.7047
1634/2525 [==================>...........] - ETA: 331s - loss: 1.0387 - acc: 0.7047
1635/2525 [==================>...........] - ETA: 331s - loss: 1.0384 - acc: 0.7047
1636/2525 [==================>...........] - ETA: 331s - loss: 1.0387 - acc: 0.7047
1637/2525 [==================>...........] - ETA: 330s - loss: 1.0388 - acc: 0.7047
1638/2525 [==================>...........] - ETA: 330s - loss: 1.0387 - acc: 0.7047
1639/2525 [==================>...........] - ETA: 329s - loss: 1.0387 - acc: 0.7047
1640/2525 [==================>...........] - ETA: 329s - loss: 1.0385 - acc: 0.7048
1641/2525 [==================>...........] - ETA: 329s - loss: 1.0387 - acc: 0.7048
1642/2525 [==================>...........] - ETA: 328s - loss: 1.0389 - acc: 0.7048
1643/2525 [==================>...........] - ETA: 328s - loss: 1.0389 - acc: 0.7048
1644/2525 [==================>...........] - ETA: 328s - loss: 1.0390 - acc: 0.7048
1645/2525 [==================>...........] - ETA: 327s - loss: 1.0392 - acc: 0.7047
1646/2525 [==================>...........] - ETA: 327s - loss: 1.0392 - acc: 0.7047
1647/2525 [==================>...........] - ETA: 326s - loss: 1.0392 - acc: 0.7046
1648/2525 [==================>...........] - ETA: 326s - loss: 1.0394 - acc: 0.7045
1649/2525 [==================>...........] - ETA: 326s - loss: 1.0395 - acc: 0.7045
1650/2525 [==================>...........] - ETA: 325s - loss: 1.0393 - acc: 0.7046
1651/2525 [==================>...........] - ETA: 325s - loss: 1.0392 - acc: 0.7046
1652/2525 [==================>...........] - ETA: 325s - loss: 1.0392 - acc: 0.7046
1653/2525 [==================>...........] - ETA: 324s - loss: 1.0391 - acc: 0.7046
1654/2525 [==================>...........] - ETA: 324s - loss: 1.0390 - acc: 0.7046
1655/2525 [==================>...........] - ETA: 323s - loss: 1.0391 - acc: 0.7045
1656/2525 [==================>...........] - ETA: 323s - loss: 1.0391 - acc: 0.7046
1657/2525 [==================>...........] - ETA: 323s - loss: 1.0392 - acc: 0.7045
1658/2525 [==================>...........] - ETA: 322s - loss: 1.0394 - acc: 0.7045
1659/2525 [==================>...........] - ETA: 322s - loss: 1.0394 - acc: 0.7045
1660/2525 [==================>...........] - ETA: 322s - loss: 1.0392 - acc: 0.7046
1661/2525 [==================>...........] - ETA: 321s - loss: 1.0395 - acc: 0.7045
1662/2525 [==================>...........] - ETA: 321s - loss: 1.0398 - acc: 0.7045
1663/2525 [==================>...........] - ETA: 320s - loss: 1.0398 - acc: 0.7045
1664/2525 [==================>...........] - ETA: 320s - loss: 1.0399 - acc: 0.7044
1665/2525 [==================>...........] - ETA: 320s - loss: 1.0399 - acc: 0.7044
1666/2525 [==================>...........] - ETA: 319s - loss: 1.0399 - acc: 0.7044
1667/2525 [==================>...........] - ETA: 319s - loss: 1.0400 - acc: 0.7044
1668/2525 [==================>...........] - ETA: 319s - loss: 1.0402 - acc: 0.7043
1669/2525 [==================>...........] - ETA: 318s - loss: 1.0402 - acc: 0.7043
1670/2525 [==================>...........] - ETA: 318s - loss: 1.0399 - acc: 0.7044
1671/2525 [==================>...........] - ETA: 317s - loss: 1.0401 - acc: 0.7043
1672/2525 [==================>...........] - ETA: 317s - loss: 1.0400 - acc: 0.7044
1673/2525 [==================>...........] - ETA: 317s - loss: 1.0403 - acc: 0.7044
1674/2525 [==================>...........] - ETA: 316s - loss: 1.0406 - acc: 0.7043
1675/2525 [==================>...........] - ETA: 316s - loss: 1.0407 - acc: 0.7043
1676/2525 [==================>...........] - ETA: 316s - loss: 1.0406 - acc: 0.7043
1677/2525 [==================>...........] - ETA: 315s - loss: 1.0408 - acc: 0.7043
1678/2525 [==================>...........] - ETA: 315s - loss: 1.0407 - acc: 0.7042
1679/2525 [==================>...........] - ETA: 314s - loss: 1.0406 - acc: 0.7043
1680/2525 [==================>...........] - ETA: 314s - loss: 1.0405 - acc: 0.7043
1681/2525 [==================>...........] - ETA: 314s - loss: 1.0404 - acc: 0.7044
1682/2525 [==================>...........] - ETA: 313s - loss: 1.0405 - acc: 0.7044
1683/2525 [==================>...........] - ETA: 313s - loss: 1.0405 - acc: 0.7044
1684/2525 [===================>..........] - ETA: 313s - loss: 1.0407 - acc: 0.7043
1685/2525 [===================>..........] - ETA: 312s - loss: 1.0406 - acc: 0.7043
1686/2525 [===================>..........] - ETA: 312s - loss: 1.0406 - acc: 0.7043
1687/2525 [===================>..........] - ETA: 311s - loss: 1.0407 - acc: 0.7042
1688/2525 [===================>..........] - ETA: 311s - loss: 1.0406 - acc: 0.7043
1689/2525 [===================>..........] - ETA: 311s - loss: 1.0405 - acc: 0.7043
1690/2525 [===================>..........] - ETA: 310s - loss: 1.0403 - acc: 0.7044
1691/2525 [===================>..........] - ETA: 310s - loss: 1.0400 - acc: 0.7044
1692/2525 [===================>..........] - ETA: 310s - loss: 1.0403 - acc: 0.7043
1693/2525 [===================>..........] - ETA: 309s - loss: 1.0404 - acc: 0.7043
1694/2525 [===================>..........] - ETA: 309s - loss: 1.0405 - acc: 0.7043
1695/2525 [===================>..........] - ETA: 308s - loss: 1.0406 - acc: 0.7042
1696/2525 [===================>..........] - ETA: 308s - loss: 1.0407 - acc: 0.7042
1697/2525 [===================>..........] - ETA: 308s - loss: 1.0409 - acc: 0.7041
1698/2525 [===================>..........] - ETA: 307s - loss: 1.0409 - acc: 0.7041
1699/2525 [===================>..........] - ETA: 307s - loss: 1.0411 - acc: 0.7040
1700/2525 [===================>..........] - ETA: 307s - loss: 1.0412 - acc: 0.7040
1701/2525 [===================>..........] - ETA: 306s - loss: 1.0415 - acc: 0.7040
1702/2525 [===================>..........] - ETA: 306s - loss: 1.0417 - acc: 0.7039
1703/2525 [===================>..........] - ETA: 305s - loss: 1.0417 - acc: 0.7039
1704/2525 [===================>..........] - ETA: 305s - loss: 1.0414 - acc: 0.7040
1705/2525 [===================>..........] - ETA: 305s - loss: 1.0417 - acc: 0.7039
1706/2525 [===================>..........] - ETA: 304s - loss: 1.0416 - acc: 0.7039
1707/2525 [===================>..........] - ETA: 304s - loss: 1.0418 - acc: 0.7038
1708/2525 [===================>..........] - ETA: 304s - loss: 1.0418 - acc: 0.7038
1709/2525 [===================>..........] - ETA: 303s - loss: 1.0422 - acc: 0.7037
1710/2525 [===================>..........] - ETA: 303s - loss: 1.0422 - acc: 0.7037
1711/2525 [===================>..........] - ETA: 302s - loss: 1.0423 - acc: 0.7036
1712/2525 [===================>..........] - ETA: 302s - loss: 1.0422 - acc: 0.7036
1713/2525 [===================>..........] - ETA: 302s - loss: 1.0427 - acc: 0.7034
1714/2525 [===================>..........] - ETA: 301s - loss: 1.0424 - acc: 0.7035
1715/2525 [===================>..........] - ETA: 301s - loss: 1.0426 - acc: 0.7035
1716/2525 [===================>..........] - ETA: 301s - loss: 1.0425 - acc: 0.7035
1717/2525 [===================>..........] - ETA: 300s - loss: 1.0422 - acc: 0.7036
1718/2525 [===================>..........] - ETA: 300s - loss: 1.0422 - acc: 0.7036
1719/2525 [===================>..........] - ETA: 299s - loss: 1.0422 - acc: 0.7037
1720/2525 [===================>..........] - ETA: 299s - loss: 1.0420 - acc: 0.7037
1721/2525 [===================>..........] - ETA: 299s - loss: 1.0421 - acc: 0.7037
1722/2525 [===================>..........] - ETA: 298s - loss: 1.0422 - acc: 0.7037
1723/2525 [===================>..........] - ETA: 298s - loss: 1.0422 - acc: 0.7037
1724/2525 [===================>..........] - ETA: 298s - loss: 1.0424 - acc: 0.7036
1725/2525 [===================>..........] - ETA: 297s - loss: 1.0425 - acc: 0.7035
1726/2525 [===================>..........] - ETA: 297s - loss: 1.0424 - acc: 0.7036
